date,time,ID,V_bat,V_usb,V_pv,I_led,I_usb,I_dl,I_pv,O1,O2
2023-07-03,21:28:00,21,13013,4819,14036,-3,637,33,38,18975,40
2023-07-03,21:38:00,21,13068,4941,13761,-2,487,33,33,18337,35
2023-07-03,21:48:00,21,13167,5185,13816,-1,-3,33,28,18172,30
2023-07-03,21:58:00,21,13167,5185,13761,-2,-1,33,22,17908,25
2023-07-03,22:08:00,21,13167,5185,13706,-2,-1,33,16,17369,19
2023-07-03,22:18:00,21,13167,5185,13651,-2,-1,33,9,16291,12
2023-07-03,22:28:00,21,13167,5185,13222,-2,-1,33,4,14036,6
2023-07-03,22:38:00,21,13167,5246,10483,-2,-2,34,3,9570,3
2023-07-03,22:48:00,21,13123,5246,2420,36,-1,34,1,1672,2
2023-07-03,22:58:00,21,13013,5185,220,225,-2,34,0,165,0
2023-07-03,23:08:00,21,12958,5185,0,224,-3,33,2,0,2
2023-07-03,23:18:00,21,12958,5124,0,224,44,34,0,0,0
2023-07-03,23:28:00,21,12793,4819,0,220,615,33,2,0,2
2023-07-03,23:38:00,21,12793,4819,0,211,708,33,5,0,6
2023-07-03,23:48:00,21,12793,4819,0,206,734,32,7,0,8
2023-07-03,23:58:00,21,12793,4819,0,224,739,34,1,0,2
2023-07-04,00:08:00,21,12793,4819,0,221,741,33,2,0,3
2023-07-04,00:18:00,21,12793,4819,0,222,743,33,2,0,2
2023-07-04,00:28:00,21,12793,4819,0,221,744,33,2,0,3
2023-07-04,00:38:00,21,12793,4819,0,222,745,34,2,0,3
2023-07-04,00:48:00,21,12793,4819,0,225,714,34,3,0,3
2023-07-04,00:58:00,21,12793,4819,0,227,730,33,1,0,1
2023-07-04,01:08:00,21,12738,4819,0,221,728,32,6,0,6
2023-07-04,01:18:00,21,12738,4819,0,219,756,32,8,0,8
2023-07-04,01:28:00,21,12738,4819,0,221,758,32,7,0,7
2023-07-04,01:38:00,21,12738,4819,0,220,758,33,9,0,9
2023-07-04,01:48:00,21,12793,4819,0,67,777,33,7,0,7
2023-07-04,01:58:00,21,12848,4819,0,6,798,34,6,0,6
2023-07-04,02:08:00,21,12683,4819,0,223,799,33,6,0,4
2023-07-04,02:18:00,21,12683,4819,0,221,802,33,7,0,8
2023-07-04,02:28:00,21,12683,4819,0,221,804,33,6,0,6
2023-07-04,02:38:00,21,12639,4819,0,221,807,32,6,0,7
2023-07-04,02:48:00,21,12639,4819,0,221,809,32,7,0,8
2023-07-04,02:58:00,21,12639,4819,0,223,791,34,6,0,6
2023-07-04,03:08:00,21,12639,4819,0,223,793,34,6,0,7
2023-07-04,03:18:00,21,12639,4819,0,227,707,34,3,0,3
2023-07-04,03:28:00,21,12639,4819,0,227,710,34,2,0,3
2023-07-04,03:38:00,21,12584,4819,0,221,812,33,6,0,7
2023-07-04,03:48:00,21,12584,4819,0,221,813,33,7,0,7
2023-07-04,03:58:00,21,12584,4819,0,223,813,34,7,0,7
2023-07-04,04:08:00,21,12584,4819,0,224,793,34,6,0,7
2023-07-04,04:18:00,21,12584,4819,0,231,670,34,1,0,1
2023-07-04,04:28:00,21,12584,4819,0,229,674,34,1,0,2
2023-07-04,04:38:00,21,12584,4819,0,223,695,34,6,0,5
2023-07-04,04:48:00,21,12584,4819,0,219,731,33,9,0,9
2023-07-04,04:58:00,21,12529,4819,0,223,718,33,7,0,6
2023-07-04,05:08:00,21,12529,4819,0,229,676,34,2,0,2
2023-07-04,05:18:00,21,12529,4819,0,233,677,33,0,0,0
2023-07-04,05:28:00,21,12529,4819,0,232,669,34,0,0,0
2023-07-04,05:38:00,21,12529,4819,0,232,671,35,1,0,1
2023-07-04,05:48:00,21,12529,4819,0,231,671,34,1,0,2
2023-07-04,05:58:00,21,12474,4819,0,229,672,34,3,0,2
2023-07-04,06:08:00,21,12474,4819,0,233,673,34,0,0,0
2023-07-04,06:18:00,21,12474,4819,0,233,673,33,1,0,1
2023-07-04,06:28:00,21,12474,4819,0,233,651,34,1,0,1
2023-07-04,06:38:00,21,12474,4819,0,227,666,34,5,0,5
2023-07-04,06:48:00,21,12474,4819,0,233,606,33,1,0,0
2023-07-04,06:58:00,21,12474,4819,0,234,539,33,0,0,0
2023-07-04,07:08:00,21,12529,4819,0,159,525,34,0,0,0
2023-07-04,07:18:00,21,12639,4819,0,-3,514,33,0,0,0
2023-07-04,07:28:00,21,12639,4819,0,-3,507,33,0,0,1
2023-07-04,07:38:00,21,12639,4819,0,-5,520,33,2,0,2
2023-07-04,07:48:00,21,12639,4819,0,-5,500,33,2,0,2
2023-07-04,07:58:00,21,12639,4819,0,-3,463,33,0,0,0
2023-07-04,08:08:00,21,12639,4819,0,-2,456,34,0,0,0
2023-07-04,08:18:00,21,12639,4819,0,-3,450,34,1,0,1
2023-07-04,08:28:00,21,12848,5185,0,-2,18,35,0,0,0
2023-07-04,08:38:00,21,12848,5185,0,-2,-2,34,0,0,0
2023-07-04,08:48:00,21,12848,5185,0,-2,-1,34,0,0,0
2023-07-04,08:58:00,21,12848,5185,0,-2,-2,34,0,0,0
2023-07-04,09:08:00,21,12848,5185,0,-2,-1,33,0,0,1
2023-07-04,09:18:00,21,12848,5185,0,-2,-2,33,0,0,1
2023-07-04,09:28:00,21,12848,5185,0,-2,-2,34,0,0,0
2023-07-04,09:38:00,21,12848,5185,0,-2,-2,33,0,0,0
2023-07-04,09:48:00,21,12848,5185,0,-2,-2,35,0,0,0
2023-07-04,09:58:00,21,12848,5185,0,-2,-2,35,0,0,1
2023-07-04,10:08:00,21,12848,5185,0,-2,-2,34,0,0,0
2023-07-04,10:18:00,21,12848,5185,0,-2,-2,35,0,0,0
2023-07-04,10:28:00,21,12848,5185,0,-2,-2,34,0,0,0
2023-07-04,10:38:00,21,12848,5185,0,-2,-2,35,0,0,0
2023-07-04,10:48:00,21,12848,5185,319,-2,-2,35,0,264,0
2023-07-04,10:58:00,21,12848,5185,3927,-2,-2,35,2,3333,2
2023-07-04,11:08:00,21,12848,5185,11242,-2,-2,36,3,10967,4
2023-07-04,11:18:00,21,12793,5063,12903,-2,121,37,5,15213,7
2023-07-04,11:28:00,21,12639,4819,13068,-3,414,36,10,17204,12
2023-07-04,11:38:00,21,12639,4819,13123,-3,418,35,15,18007,17
2023-07-04,11:48:00,21,12639,4819,13442,-3,420,35,26,18975,30
2023-07-04,11:58:00,21,12639,4819,14410,-3,422,36,61,20273,67
2023-07-04,12:08:00,21,12683,4819,14729,-3,424,35,87,20537,98
2023-07-04,12:18:00,21,12738,4819,15004,-3,424,35,122,20757,134
2023-07-04,12:28:00,21,12738,4819,15059,-3,425,36,154,20856,170
2023-07-04,12:38:00,21,12793,4819,15213,-3,423,35,185,20966,214
2023-07-04,12:48:00,21,12903,4819,15158,-2,417,35,251,21021,274
2023-07-04,12:58:00,21,12958,4819,15323,-3,421,36,305,21131,321
2023-07-04,13:08:00,21,13013,4819,15323,-3,425,35,352,21186,368
2023-07-04,13:18:00,21,13068,4819,15378,-3,427,35,394,21186,416
2023-07-04,13:28:00,21,13123,4819,15323,-3,430,35,443,21186,463
2023-07-04,13:38:00,21,13167,4880,15587,-3,431,35,480,21186,511
2023-07-04,13:48:00,21,13222,4880,15488,-3,431,33,526,21131,558
2023-07-04,13:58:00,21,13277,4880,15543,-3,432,34,567,21131,603
2023-07-04,14:08:00,21,13332,4880,15378,-3,433,34,618,21131,646
2023-07-04,14:18:00,21,13387,4880,15378,-3,434,34,653,21076,690
2023-07-04,14:28:00,21,13442,4880,15488,-2,435,34,690,21076,732
2023-07-04,14:38:00,21,13552,5185,15752,-3,42,34,706,21021,771
2023-07-04,14:48:00,21,13552,5246,15697,-2,-1,34,737,20911,810
2023-07-04,14:58:00,21,13607,5246,15697,-3,-1,34,769,20966,845
2023-07-04,15:08:00,21,13607,5246,15862,-2,-1,34,790,20966,880
2023-07-04,15:18:00,21,13651,5246,15807,-2,-1,34,838,21021,911
2023-07-04,15:28:00,21,13651,5246,15917,-3,-1,34,844,20966,943
2023-07-04,15:38:00,21,13552,4941,15433,-4,517,33,923,20856,972
2023-07-04,15:48:00,21,13552,4819,15378,-3,697,33,958,20856,999
2023-07-04,15:58:00,21,13607,4819,15378,-3,702,33,978,20801,1023
2023-07-04,16:08:00,21,13607,4819,15323,-5,694,33,992,20757,1046
2023-07-04,16:18:00,21,13607,4819,15862,-15,692,34,993,20856,1065
2023-07-04,16:28:00,21,13607,4819,15807,-10,712,34,1009,20801,1084
2023-07-04,16:38:00,21,13651,4819,15642,-6,746,34,1035,20757,1100
2023-07-04,16:48:00,21,13607,4819,15323,-6,750,34,1044,20592,1114
2023-07-04,16:58:00,21,13651,4819,15323,-5,727,34,1076,20537,1126
2023-07-04,17:08:00,21,13651,4819,14949,-5,724,34,1091,20427,1134
2023-07-04,17:18:00,21,13651,4880,15059,-3,588,34,1068,20372,1140
2023-07-04,17:28:00,21,13706,4880,15378,-3,524,34,1050,20328,1141
2023-07-04,17:38:00,21,13761,4880,15378,-3,471,35,1073,20372,1139
2023-07-04,17:48:00,21,13706,4880,15697,-3,456,34,1026,20427,1138
2023-07-04,17:58:00,21,13761,5002,15862,-3,275,33,1008,20537,1132
2023-07-04,18:08:00,21,13816,5246,15972,-3,-1,34,961,20647,1123
2023-07-04,18:18:00,21,13816,5246,15752,-2,-1,34,995,20702,1109
2023-07-04,18:28:00,21,13816,5246,15807,-3,-1,35,970,20702,1096
2023-07-04,18:38:00,21,13871,5246,15917,-3,-1,34,946,20757,1081
2023-07-04,18:48:00,21,13871,5246,15917,-2,-1,33,928,20702,1065
2023-07-04,18:58:00,21,13816,5246,15917,-2,-1,35,898,20647,1048
2023-07-04,19:08:00,21,13871,5246,15752,-2,-1,35,892,20537,1028
2023-07-04,19:18:00,21,13871,5246,15697,-2,-1,35,870,20482,1004
2023-07-04,19:28:00,21,13816,5063,15642,-3,231,34,864,20537,978
2023-07-04,19:38:00,21,13761,4880,15697,-3,443,34,845,20592,948
2023-07-04,19:48:00,21,13761,4880,15543,-3,442,33,855,20702,917
2023-07-04,19:58:00,21,13816,4880,15697,-3,366,34,816,20757,885
2023-07-04,20:08:00,21,13816,4880,15752,-3,265,35,763,20757,850
2023-07-04,20:18:00,21,13816,4880,15807,-3,251,34,730,20757,813
2023-07-04,20:28:00,21,13816,4880,15862,-3,169,34,695,20801,773
2023-07-04,20:38:00,21,13871,4880,15697,-3,136,35,666,20801,732
2023-07-04,20:48:00,21,13871,4880,15642,-2,122,35,632,20801,685
2023-07-04,20:58:00,21,13871,4880,15862,-2,62,35,561,20757,636
2023-07-04,21:08:00,21,13926,4880,15807,-2,61,34,494,20801,553
2023-07-04,21:18:00,21,13387,4880,14729,-2,56,35,73,20163,90
2023-07-04,21:28:00,21,13277,4880,14036,-2,56,34,41,18821,42
2023-07-04,21:38:00,21,13222,4880,13926,-2,56,35,34,18227,36
2023-07-04,21:48:00,21,13167,4880,13871,-2,56,34,28,18117,31
2023-07-04,21:58:00,21,13167,4880,13871,-2,57,34,22,17853,25
2023-07-04,22:08:00,21,13167,4880,13651,-2,57,33,17,17314,19
2023-07-04,22:18:00,21,13123,4880,13497,47,57,34,10,16236,12
2023-07-04,22:28:00,21,13013,4880,12903,225,56,33,4,14036,6
2023-07-04,22:38:00,21,13013,4880,10483,224,56,33,3,9625,4
2023-07-04,22:48:00,21,13013,4880,2585,224,50,34,1,1771,1
2023-07-04,22:58:00,21,13013,4880,264,224,50,33,0,220,0
2023-07-04,23:08:00,21,12958,4880,0,224,226,33,0,0,0
2023-07-04,23:18:00,21,12958,4880,0,224,227,33,0,0,0
2023-07-04,23:28:00,21,12958,5063,0,224,128,33,0,0,0
2023-07-04,23:38:00,21,12958,5063,0,224,173,33,0,0,0
2023-07-04,23:48:00,21,12958,5063,0,224,72,33,0,0,0
2023-07-04,23:58:00,21,12903,4880,0,225,233,34,0,0,0
2023-07-05,00:08:00,21,12903,4819,0,225,238,33,0,0,0
2023-07-05,00:18:00,21,12903,4880,0,225,240,34,0,0,0
2023-07-05,00:28:00,21,12903,4880,0,225,239,33,0,0,0
2023-07-05,00:38:00,21,12903,4819,0,225,243,34,0,0,0
2023-07-05,00:48:00,21,12903,4880,0,225,249,34,0,0,0
2023-07-05,00:58:00,21,12903,4880,0,225,237,34,0,0,0
2023-07-05,01:08:00,21,12903,4819,0,225,231,34,0,0,0
2023-07-05,01:18:00,21,12903,4880,0,225,239,34,0,0,0
2023-07-05,01:28:00,21,12903,4880,0,225,236,33,0,0,1
2023-07-05,01:38:00,21,12903,4819,0,225,241,33,0,0,0
2023-07-05,01:48:00,21,12903,4819,0,225,233,33,0,0,0
2023-07-05,01:58:00,21,12903,4880,0,225,233,35,0,0,0
2023-07-05,02:08:00,21,12903,4819,0,137,459,34,2,0,2
2023-07-05,02:18:00,21,12903,4819,0,-6,700,33,4,0,3
2023-07-05,02:28:00,21,12903,4819,0,-3,717,33,1,0,0
2023-07-05,02:38:00,21,12903,4819,0,-3,722,34,1,0,0
2023-07-05,02:48:00,21,12903,4819,0,-6,720,33,4,0,4
2023-07-05,02:58:00,21,12903,4819,0,-5,721,32,4,0,4
2023-07-05,03:08:00,21,12848,4819,0,-3,725,34,1,0,1
2023-07-05,03:18:00,21,12848,4819,0,-3,726,33,0,0,0
2023-07-05,03:28:00,21,12848,4819,0,-3,727,33,0,0,1
2023-07-05,03:38:00,21,12848,4819,0,-3,726,33,1,0,1
2023-07-05,03:48:00,21,12848,4819,0,-3,727,35,0,0,0
2023-07-05,03:58:00,21,12848,4819,0,-3,726,33,0,0,1
2023-07-05,04:08:00,21,12793,4819,0,-3,727,34,0,0,0
2023-07-05,04:18:00,21,12793,4819,0,-2,673,33,0,0,0
2023-07-05,04:28:00,21,12848,4819,0,-3,639,33,0,0,0
2023-07-05,04:38:00,21,12848,4819,0,-2,610,33,1,0,0
2023-07-05,04:48:00,21,12848,4819,0,-3,603,34,0,0,1
2023-07-05,04:58:00,21,12793,4819,0,-3,611,33,0,0,1
2023-07-05,05:08:00,21,12793,4819,0,-3,581,34,0,0,0
2023-07-05,05:18:00,21,12793,4819,0,-3,589,33,0,0,0
2023-07-05,05:28:00,21,12793,4819,0,-2,592,33,0,0,1
2023-07-05,05:38:00,21,12793,4819,0,-2,582,33,0,0,0
2023-07-05,05:48:00,21,12793,4819,0,-3,589,33,0,0,0
2023-07-05,05:58:00,21,12793,4819,0,-2,591,33,0,0,0
2023-07-05,06:08:00,21,12793,4819,0,-3,583,33,0,0,0
2023-07-05,06:18:00,21,12793,4819,0,-3,584,34,0,0,0
2023-07-05,06:28:00,21,12793,4819,0,-3,584,34,0,0,0
2023-07-05,06:38:00,21,12738,4819,0,-3,584,33,0,0,0
2023-07-05,06:48:00,21,12738,4819,0,-2,585,33,0,0,0
2023-07-05,06:58:00,21,12738,4819,0,-3,585,33,0,0,1
2023-07-05,07:08:00,21,12738,4819,0,-3,585,33,0,0,0
2023-07-05,07:18:00,21,12738,4819,0,-2,585,33,0,0,0
2023-07-05,07:28:00,21,12738,4819,0,-2,585,33,0,0,1
2023-07-05,07:38:00,21,12738,4819,0,-3,585,33,0,0,0
2023-07-05,07:48:00,21,12738,4819,0,-3,581,33,0,0,1
2023-07-05,07:58:00,21,12738,4819,0,-3,569,34,0,0,0
2023-07-05,08:08:00,21,12738,4819,0,-3,556,33,0,0,1
2023-07-05,08:18:00,21,12738,4819,0,-3,533,33,0,0,1
2023-07-05,08:28:00,21,12793,4819,0,-3,457,33,0,0,0
2023-07-05,08:38:00,21,12793,4819,0,-3,421,33,0,0,0
2023-07-05,08:48:00,21,12793,4819,0,-3,420,33,0,0,0
2023-07-05,08:58:00,21,12793,4819,0,-3,410,33,0,0,0
2023-07-05,09:08:00,21,12793,4819,0,-3,405,33,0,0,1
2023-07-05,09:18:00,21,12793,4819,0,-3,401,35,0,0,0
2023-07-05,09:28:00,21,12793,4819,0,-3,396,33,0,0,0
2023-07-05,09:38:00,21,12793,4819,0,-2,393,33,0,0,1
2023-07-05,09:48:00,21,12793,4819,0,-2,391,33,0,0,0
2023-07-05,09:58:00,21,12793,4819,0,-2,391,34,1,0,0
2023-07-05,10:08:00,21,12793,4819,0,-3,394,33,1,0,1
2023-07-05,10:18:00,21,12793,4819,0,-2,384,35,0,0,0
2023-07-05,10:28:00,21,12793,4819,0,-2,376,34,0,0,1
2023-07-05,10:38:00,21,12793,4819,55,-3,357,33,1,0,1
2023-07-05,10:48:00,21,12793,4941,374,-3,243,33,1,319,1
2023-07-05,10:58:00,21,12903,5185,4081,-2,-2,34,2,3553,2
2023-07-05,11:08:00,21,12958,5185,11451,-3,-2,35,3,11187,4
2023-07-05,11:18:00,21,12958,5185,13387,-2,-2,36,5,15378,7
2023-07-05,11:28:00,21,12958,5185,13651,-2,-2,36,10,17369,12
2023-07-05,11:38:00,21,12958,5185,13497,-2,-2,36,16,18227,18
2023-07-05,11:48:00,21,12958,5185,13816,-2,-2,36,26,19140,31
2023-07-05,11:58:00,21,13013,5185,14674,-3,-2,36,58,20328,67
2023-07-05,12:08:00,21,13013,5185,14839,-3,-2,36,84,20537,97
2023-07-05,12:18:00,21,13068,5185,14894,-3,-2,36,121,20757,132
2023-07-05,12:28:00,21,13123,5185,15268,-3,-2,35,148,20911,166
2023-07-05,12:38:00,21,13167,5185,15323,-3,-2,35,178,21021,208
2023-07-05,12:48:00,21,13222,5185,15642,-3,-2,35,239,21131,268
2023-07-05,12:58:00,21,13222,5185,17259,-3,-2,35,212,21186,314
2023-07-05,13:08:00,21,13332,5185,15697,-3,-2,35,335,21186,361
2023-07-05,13:18:00,21,13387,5185,15642,-3,-2,35,381,21241,408
2023-07-05,13:28:00,21,13387,5185,15752,-3,-2,35,421,21241,454
2023-07-05,13:38:00,21,13442,5185,15752,-3,16,34,466,21186,501
2023-07-05,13:48:00,21,13332,4819,15587,-2,496,34,511,21131,547
2023-07-05,13:58:00,21,13387,4880,15378,-3,463,34,560,21076,591
2023-07-05,14:08:00,21,13387,4880,15378,-3,434,34,600,21076,635
2023-07-05,14:18:00,21,13442,4880,15697,-3,413,34,627,21076,676
2023-07-05,14:28:00,21,13552,5185,15752,-2,19,35,656,21021,717
2023-07-05,14:38:00,21,13552,5246,15642,-3,-2,34,697,20966,757
2023-07-05,14:48:00,21,13607,5246,15862,-3,-1,34,704,20911,794
2023-07-05,14:58:00,21,13607,5246,15697,-3,-1,33,740,20856,828
2023-07-05,15:08:00,21,13651,5246,15752,-3,-1,34,769,20801,863
2023-07-05,15:18:00,21,13651,5246,15587,-2,-1,33,805,20757,895
2023-07-05,15:28:00,21,13651,5246,15917,-3,-1,34,805,20757,923
2023-07-05,15:38:00,21,13706,5246,15807,-2,-1,33,849,20702,951
2023-07-05,15:48:00,21,13706,5246,15862,-3,-1,34,843,20647,976
2023-07-05,15:58:00,21,13761,5246,15972,-2,-1,34,861,20647,1001
2023-07-05,16:08:00,21,13816,5246,15917,-2,-1,34,903,20702,1022
2023-07-05,16:18:00,21,13816,5246,15917,-3,-1,35,893,20647,1040
2023-07-05,16:28:00,21,13816,5246,15917,-3,-1,34,919,20702,1055
2023-07-05,16:38:00,21,13816,5246,16027,-3,-1,35,918,20702,1068
2023-07-05,16:48:00,21,13871,5246,15807,-2,-1,35,954,20647,1081
2023-07-05,16:58:00,21,13871,5246,15862,-2,-1,35,949,20647,1093
2023-07-05,17:08:00,21,13871,5246,15862,-3,-1,34,959,20702,1103
2023-07-05,17:18:00,21,13871,5246,15917,-3,-1,35,965,20702,1108
2023-07-05,17:28:00,21,13926,5246,15917,-3,-1,34,983,20757,1110
2023-07-05,17:38:00,21,13871,5185,16027,-3,-1,35,951,20702,1111
2023-07-05,17:48:00,21,13926,5185,15972,-2,-1,33,965,20702,1110
2023-07-05,17:58:00,21,13926,5185,16071,19,-1,35,960,20757,1105
2023-07-05,18:08:00,21,13981,4880,16610,-2,342,35,957,20801,1104
2023-07-05,18:18:00,21,13926,4880,16610,-3,597,35,917,20647,1098
2023-07-05,18:28:00,21,14036,5185,19250,-3,-1,35,545,20592,1092
2023-07-05,18:38:00,21,14091,5185,19514,-2,-1,35,446,20592,1080
2023-07-05,18:48:00,21,14245,5185,19569,-2,-1,34,376,20482,1066
2023-07-05,18:58:00,21,14245,5185,19888,-2,-1,35,231,20427,1048
2023-07-05,19:08:00,21,14135,5185,19943,-3,-1,36,146,20328,1031
2023-07-05,19:18:00,21,14091,5185,20163,-2,-2,36,105,20427,1008
2023-07-05,19:28:00,21,14036,5185,20328,-2,-1,36,89,20537,982
2023-07-05,19:38:00,21,14036,5063,20163,-3,304,35,178,20592,953
2023-07-05,19:48:00,21,14091,4819,19844,-3,699,35,290,20592,923
2023-07-05,19:58:00,21,14135,4819,19888,-3,661,35,280,20647,890
2023-07-05,20:08:00,21,14190,4819,19943,-3,607,35,275,20702,856
2023-07-05,20:18:00,21,14245,4819,19888,-3,610,34,264,20647,820
2023-07-05,20:28:00,21,14190,4819,19998,-3,612,35,244,20757,775
2023-07-05,20:38:00,21,14245,4819,19998,-3,576,35,235,20702,732
2023-07-05,20:48:00,21,14245,4819,20053,-3,549,35,228,20757,684
2023-07-05,20:58:00,21,14245,4819,19998,-3,545,35,217,20757,633
2023-07-05,21:08:00,21,14245,4819,20053,-3,461,35,207,20801,558
2023-07-05,21:18:00,21,13607,4880,15103,-3,375,34,73,20273,94
2023-07-05,21:28:00,21,13123,4880,13926,-3,374,33,40,18920,41
2023-07-05,21:38:00,21,13123,5002,13871,-2,218,33,33,18282,36
2023-07-05,21:48:00,21,13167,5185,13871,-2,-1,33,28,18172,31
2023-07-05,21:58:00,21,13167,5185,13816,-2,-1,33,22,17908,25
2023-07-05,22:08:00,21,13167,5185,13706,-2,-2,34,16,17424,19
2023-07-05,22:18:00,21,13167,5185,13761,-2,-1,34,9,16346,12
2023-07-05,22:28:00,21,13167,5185,13277,-2,-2,33,4,14135,6
2023-07-05,22:38:00,21,13167,5246,10593,-2,-1,33,3,9735,4
2023-07-05,22:48:00,21,13123,5185,2475,40,54,33,1,1716,1
2023-07-05,22:58:00,21,12903,4819,264,212,377,33,0,220,0
2023-07-05,23:08:00,21,12848,4819,0,226,610,34,0,0,0
2023-07-05,23:18:00,21,12848,4819,0,226,625,34,0,0,0
2023-07-05,23:28:00,21,12848,4819,0,226,630,34,0,0,0
2023-07-05,23:38:00,21,12848,4819,0,226,630,33,0,0,0
2023-07-05,23:48:00,21,12958,5063,0,225,218,34,0,0,0
2023-07-05,23:58:00,21,12958,5063,0,225,240,33,0,0,0
2023-07-06,00:08:00,21,12848,4819,0,226,579,33,0,0,0
2023-07-06,00:18:00,21,12848,4819,0,226,522,34,0,0,0
2023-07-06,00:28:00,21,12848,4819,0,226,487,33,0,0,0
2023-07-06,00:38:00,21,12958,5063,0,224,134,33,0,0,0
2023-07-06,00:48:00,21,12903,4880,0,225,316,34,0,0,0
2023-07-06,00:58:00,21,12903,4880,0,225,257,33,0,0,0
2023-07-06,01:08:00,21,12903,4880,0,225,230,33,0,0,0
2023-07-06,01:18:00,21,12958,5063,0,224,95,33,0,0,0
2023-07-06,01:28:00,21,12958,5185,0,224,-2,33,0,0,0
2023-07-06,01:38:00,21,12958,5185,0,224,-2,33,0,0,0
2023-07-06,01:48:00,21,12958,5185,0,224,-2,34,0,0,0
2023-07-06,01:58:00,21,12958,5185,0,224,-2,33,0,0,0
2023-07-06,02:08:00,21,12958,5063,0,146,265,33,1,0,2
2023-07-06,02:18:00,21,12903,4819,0,-2,737,33,1,0,0
2023-07-06,02:28:00,21,12903,4819,0,-2,740,33,0,0,0
2023-07-06,02:38:00,21,12903,4819,0,-2,741,33,1,0,1
2023-07-06,02:48:00,21,12903,4819,0,-2,741,34,1,0,1
2023-07-06,02:58:00,21,12903,4819,0,-2,621,33,0,0,1
2023-07-06,03:08:00,21,12958,4819,0,-2,558,34,1,0,1
2023-07-06,03:18:00,21,12903,4819,0,-2,595,34,1,0,2
2023-07-06,03:28:00,21,12958,4819,0,-2,528,34,0,0,0
2023-07-06,03:38:00,21,12903,4819,0,-2,528,33,0,0,0
2023-07-06,03:48:00,21,12903,4819,0,-2,529,34,0,0,0
2023-07-06,03:58:00,21,12903,4819,0,-3,529,34,0,0,0
2023-07-06,04:08:00,21,12903,4819,0,-2,529,34,1,0,0
2023-07-06,04:18:00,21,12903,4819,0,-2,529,34,1,0,1
2023-07-06,04:28:00,21,12903,4819,0,-2,529,34,0,0,1
2023-07-06,04:38:00,21,12903,4819,0,-2,529,34,0,0,1
2023-07-06,04:48:00,21,12903,4819,0,-2,530,34,0,0,1
2023-07-06,04:58:00,21,12848,4819,0,-2,530,34,0,0,0
2023-07-06,05:08:00,21,12848,4819,0,-2,530,34,0,0,0
2023-07-06,05:18:00,21,12848,4819,0,-2,530,34,0,0,1
2023-07-06,05:28:00,21,12848,4819,0,-2,530,34,0,0,1
2023-07-06,05:38:00,21,12848,4819,0,-2,461,34,0,0,0
2023-07-06,05:48:00,21,12848,4819,0,-2,427,34,0,0,0
2023-07-06,05:58:00,21,12848,4819,0,-2,421,33,0,0,0
2023-07-06,06:08:00,21,12848,4819,0,-2,422,33,0,0,1
2023-07-06,06:18:00,21,12848,4819,0,-2,424,34,0,0,0
2023-07-06,06:28:00,21,12848,4819,0,-2,415,34,0,0,0
2023-07-06,06:38:00,21,12848,4819,0,-2,416,33,0,0,0
2023-07-06,06:48:00,21,12848,4819,0,-2,417,33,0,0,0
2023-07-06,06:58:00,21,12848,4819,0,-2,418,33,0,0,0
2023-07-06,07:08:00,21,12848,4819,0,-2,418,34,0,0,0
2023-07-06,07:18:00,21,12848,4819,0,-2,416,33,0,0,0
2023-07-06,07:28:00,21,12848,4819,0,-3,408,33,0,0,0
2023-07-06,07:38:00,21,12848,4819,0,-2,388,33,0,0,0
2023-07-06,07:48:00,21,12848,4880,0,-2,353,33,0,0,0
2023-07-06,07:58:00,21,12848,4880,0,-2,313,33,0,0,0
2023-07-06,08:08:00,21,12848,4880,0,-2,280,35,0,0,0
2023-07-06,08:18:00,21,12903,4880,0,-2,250,33,0,0,0
2023-07-06,08:28:00,21,12903,4880,0,-2,221,33,0,0,0
2023-07-06,08:38:00,21,12903,4880,0,-2,203,34,0,0,0
2023-07-06,08:48:00,21,12903,4880,0,-2,183,34,0,0,0
2023-07-06,08:58:00,21,12958,4880,0,-2,62,33,0,0,0
2023-07-06,09:08:00,21,12958,4880,0,-2,5,34,0,0,0
2023-07-06,09:18:00,21,12958,4880,0,-2,4,33,0,0,0
2023-07-06,09:28:00,21,12958,4880,0,-2,5,33,0,0,0
2023-07-06,09:38:00,21,12958,4880,0,-2,5,33,0,0,0
2023-07-06,09:48:00,21,12958,4880,0,-2,4,34,0,0,0
2023-07-06,09:58:00,21,12958,4880,0,-2,5,34,0,0,0
2023-07-06,10:08:00,21,12958,4880,0,-2,5,33,0,0,0
2023-07-06,10:18:00,21,12958,4880,0,-2,4,33,0,0,0
2023-07-06,10:28:00,21,12958,4880,0,-2,5,33,0,0,0
2023-07-06,10:38:00,21,12793,4880,0,94,265,33,2,0,3
2023-07-06,10:48:00,21,12639,4819,374,169,513,33,1,264,1
2023-07-06,10:58:00,21,12584,4819,3707,168,567,33,2,3168,3
2023-07-06,11:08:00,21,12639,4819,11022,131,515,34,3,10758,4
2023-07-06,11:18:00,21,12738,4819,12683,-2,506,33,5,15059,7
2023-07-06,11:28:00,21,12738,4819,13167,-3,507,35,10,16984,12
2023-07-06,11:38:00,21,12683,4819,13222,-3,694,35,14,17743,16
2023-07-06,11:48:00,21,12683,4819,13387,-3,664,34,25,18711,29
2023-07-06,11:58:00,21,12793,4819,14575,-3,539,35,60,20053,67
2023-07-06,12:08:00,21,12793,4819,14619,-3,563,35,86,20372,97
